"__uniqueid__"	"_match_text_"	"_path_"	"_concept_"	"keywords"	"concept_type"	"Fact_ID"	"fact_argument_acq"	"fact_argument_country"	"fact_argument_inc"	"fact_argument_kyc"	"fact_argument_ra"	"fact_argument_st"	"Obs_ID"	"total_sentences"	"fileName"	"_sentence_id_"	"_start_"	"_end_"
"        6102"	"• High risk of key-person dependency and limited internal challenge to major 
decisions."	"risk_amplifiers"	"risk_amplifiers"	"High"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000061"	"         179"	"Accent Holdings LLC.pdf"	"         119"	"        5506"	"        5595"
"        6102"	"• High risk of key-person dependency and limited internal challenge to major 
decisions."	"nlpNounGroup"	"nlpNounGroup"	"internal challenge | key-person dependency | High risk | limited internal challenge"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000061"	"         179"	"Accent Holdings LLC.pdf"	"         119"	"        5506"	"        5595"
"        6203"	"• Cayman Registry: Active, compliant with 2024 Economic Substance filing 
• Singapore ACRA: Confirmed registered office (shared with 17 other"	"nlpPlace"	"nlpPlace"	"Singapore"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000062"	"         201"	"RLK Systems Inc.pdf"	"         140"	"        4215"	"        4359"
"        6203"	"• Cayman Registry: Active, compliant with 2024 Economic Substance filing 
• Singapore ACRA: Confirmed registered office (shared with 17 other"	"nlpNounGroup"	"nlpNounGroup"	"registered office | Substance filing | Confirmed registered office"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000062"	"         201"	"RLK Systems Inc.pdf"	"         140"	"        4215"	"        4359"
"        6203"	"• Cayman Registry: Active, compliant with 2024 Economic Substance filing 
• Singapore ACRA: Confirmed registered office (shared with 17 other"	"nlpDate"	"nlpDate"	"2024"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000062"	"         201"	"RLK Systems Inc.pdf"	"         140"	"        4215"	"        4359"
"        6203"	"• Cayman Registry: Active, compliant with 2024 Economic Substance filing 
• Singapore ACRA: Confirmed registered office (shared with 17 other"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000062"	"         201"	"RLK Systems Inc.pdf"	"         140"	"        4215"	"        4359"
"        6304"	"Governance Enhancements: Obtained independent director appointment commitment (Q22026); quarterly board attestations required."	"nlpNounGroup"	"nlpNounGroup"	"board attestations | director appointment commitment | director appointment | appointment commitment"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000063"	"          79"	"Nevis Energy Partners LLC.docx"	"          17"	"        7640"	"        7765"
"        7701"	"Confidential – Bank Use Only."	""	""	""	""	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000077"	"          78"	"Nevis Energy Partners LLC.pdf"	"           2"	"        9423"	"        9453"
"        7802"	"• The shift from a direct retail operator to a holding/treasury model amplifies 
the complexity of revenue recognition and source of funds analysis."	"risk_amplifiers"	"risk_amplifiers"	"complexity"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000078"	"         179"	"Accent Holdings LLC.pdf"	"         102"	"        6603"	"        6752"
"        7802"	"• The shift from a direct retail operator to a holding/treasury model amplifies 
the complexity of revenue recognition and source of funds analysis."	"nlpNounGroup"	"nlpNounGroup"	"funds analysis | revenue recognition | treasury model | retail operator | The shift"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000078"	"         179"	"Accent Holdings LLC.pdf"	"         102"	"        6603"	"        6752"
"        7903"	"2."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000079"	"         201"	"RLK Systems Inc.pdf"	"         123"	"        5250"	"        5251"
"        8003"	"Cayman rationale: Legacy 1985 structure predating modern substance 
rules"	"nlpNounGroup"	"nlpNounGroup"	"substance 
rules | Cayman rationale"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000080"	"         201"	"RLK Systems Inc.pdf"	"         122"	"        5253"	"        5325"
"        8003"	"Cayman rationale: Legacy 1985 structure predating modern substance 
rules"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000080"	"         201"	"RLK Systems Inc.pdf"	"         122"	"        5253"	"        5325"
"        9602"	"• Repeated large periodic transfers to a small set of distribution and logistics 
groups located in jurisdictions associated with favorable tax regimes."	"nlpNounGroup"	"nlpNounGroup"	"logistics 
groups | periodic transfers | large periodic transfers | tax regimes"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000096"	"         179"	"Accent Holdings LLC.pdf"	"          84"	"        8568"	"        8721"
"        9703"	"• Outsourced activities: Approved with local auditors (PwC Cayman)"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000097"	"         201"	"RLK Systems Inc.pdf"	"         105"	"        6121"	"        6188"
"        9703"	"• Outsourced activities: Approved with local auditors (PwC Cayman)"	"nlpNounGroup"	"nlpNounGroup"	"local auditors | Outsourced activities"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000097"	"         201"	"RLK Systems Inc.pdf"	"         105"	"        6121"	"        6188"
"       10103"	"1"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000101"	"         201"	"RLK Systems Inc.pdf"	"         101"	"        6268"	"        6268"
"       10802"	"• Legal opinions from external counsel explaining the tax and legal rationale for 
the structure, including confirmations that the arrangements are disclosed to 
relevant tax authorities."	"nlpNounGroup"	"nlpNounGroup"	"tax authorities | legal rationale | external counsel | Legal opinions"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000108"	"         179"	"Accent Holdings LLC.pdf"	"          72"	"        9616"	"        9804"
"       11502"	"• Accent positioned itself as the central brand, IP, and treasury entity for a 
network of retail franchises across several regions."	"nlpNounGroup"	"nlpNounGroup"	"retail franchises | treasury entity | central brand"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000115"	"         179"	"Accent Holdings LLC.pdf"	"          65"	"       10029"	"       10162"
"       12202"	"1."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000122"	"         179"	"Accent Holdings LLC.pdf"	"          58"	"       10644"	"       10645"
"       13803"	"Governance Risk: 0.35 (Medium → Low-Medium)"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000138"	"         201"	"RLK Systems Inc.pdf"	"          64"	"        7962"	"        8006"
"       14503"	"UBO registry re-verification"	"nlpNounGroup"	"nlpNounGroup"	"UBO registry | registry re-verification"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000145"	"         201"	"RLK Systems Inc.pdf"	"          57"	"        8251"	"        8278"
"       15203"	"Material change notifications"	"nlpNounGroup"	"nlpNounGroup"	"change notifications"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000152"	"         201"	"RLK Systems Inc.pdf"	"          50"	"        8529"	"        8557"
"       15902"	"Overall, the composite score declined from 0.83/1.0 to 0.47/1.0, placing Accent 
Holdings in the “Medium Risk – Enhanced Monitoring” category rather than 
“High Risk – Immediate Remediation Required.”"	"risk_amplifiers"	"risk_amplifiers"	"High"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000159"	"         179"	"Accent Holdings LLC.pdf"	"          21"	"       13741"	"       13952"
"       15902"	"Overall, the composite score declined from 0.83/1.0 to 0.47/1.0, placing Accent 
Holdings in the “Medium Risk – Enhanced Monitoring” category rather than 
“High Risk – Immediate Remediation Required.”"	"nlpNounGroup"	"nlpNounGroup"	"composite score"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000159"	"         179"	"Accent Holdings LLC.pdf"	"          21"	"       13741"	"       13952"
"       16602"	"• Notification obligations: Accent must inform the bank of any material changes 
to ownership (≥10%), governance, or group structure within 30 days."	"nlpPercent"	"nlpPercent"	"10%"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000166"	"         179"	"Accent Holdings LLC.pdf"	"          14"	"       14454"	"       14605"
"       16602"	"• Notification obligations: Accent must inform the bank of any material changes 
to ownership (≥10%), governance, or group structure within 30 days."	"nlpNounGroup"	"nlpNounGroup"	"material changes | Notification obligations"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000166"	"         179"	"Accent Holdings LLC.pdf"	"          14"	"       14454"	"       14605"
"       16602"	"• Notification obligations: Accent must inform the bank of any material changes 
to ownership (≥10%), governance, or group structure within 30 days."	"nlpMeasure"	"nlpMeasure"	"30 days"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000166"	"         179"	"Accent Holdings LLC.pdf"	"          14"	"       14454"	"       14605"
"       17302"	"Ownership and Governance Review
	2."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000173"	"         179"	"Accent Holdings LLC.pdf"	"           7"	"       15694"	"       15728"
"       18903"	"Multi-jurisdiction flow pattern detection"	"nlpNounGroup"	"nlpNounGroup"	"pattern detection | flow pattern detection | flow pattern | Multi-jurisdiction flow pattern detection | Multi-jurisdiction flow pattern | Multi-jurisdiction flow"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000189"	"         201"	"RLK Systems Inc.pdf"	"          13"	"        9388"	"        9428"
"       19603"	"Chief Compliance Officer: APPROVED [03/17/2026]"	"nlpNounGroup"	"nlpNounGroup"	"Chief Compliance Officer"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000196"	"         201"	"RLK Systems Inc.pdf"	"           6"	"        9749"	"        9795"
"       19603"	"Chief Compliance Officer: APPROVED [03/17/2026]"	"nlpDate"	"nlpDate"	"03/17/2026"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000196"	"         201"	"RLK Systems Inc.pdf"	"           6"	"        9749"	"        9795"
"         604"	"Initial Flagging and Key Risk Drivers"	""	""	""	""	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000006"	"          79"	"Nevis Energy Partners LLC.docx"	"          74"	"        1129"	"        1165"
"         903"	"1."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000009"	"         201"	"RLK Systems Inc.pdf"	"         193"	"         901"	"         902"
"        1601"	"Primary Risk Driver 2: Elevated Governance Risk (Score: 0.85/1.0) 
Stakeholder Concentration Ratio: 0.4 (40% control by top 3 stakeholders)."	"nlpPercent"	"nlpPercent"	"40%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000016"	"          78"	"Nevis Energy Partners LLC.pdf"	"          63"	"        2384"	"        2523"
"        1702"	"Key Risk Drivers"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000017"	"         179"	"Accent Holdings LLC.pdf"	"         163"	"        2259"	"        2274"
"        1803"	"• Years Management in Charge: 8 years 
• Voting Rights Stakeholders: 26 
• Stakeholder Concentration Ratio: 0.55 (moderate) 
• Jurisdiction: Cayman Islands 
• Nature of Business: Retail 
• Transaction Volumes 2025: $1,373,786,160 
• Asset Size: $2,258,841,041 
• Funds Inflow 2025: $1,605,499,970 
• Funds Outflow 2025: $1,497,762,738 
• Source: LEGACY System 
• Record Type: RELATIONSHIP"	"High_Risk_Countries"	"High_Risk_Countries"	"Cayman Islands | Cayman"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000018"	"         201"	"RLK Systems Inc.pdf"	"         184"	"        1600"	"        2009"
"        1803"	"• Years Management in Charge: 8 years 
• Voting Rights Stakeholders: 26 
• Stakeholder Concentration Ratio: 0.55 (moderate) 
• Jurisdiction: Cayman Islands 
• Nature of Business: Retail 
• Transaction Volumes 2025: $1,373,786,160 
• Asset Size: $2,258,841,041 
• Funds Inflow 2025: $1,605,499,970 
• Funds Outflow 2025: $1,497,762,738 
• Source: LEGACY System 
• Record Type: RELATIONSHIP"	"nlpMoney"	"nlpMoney"	"$1,605,499,970 | $1,373,786,160 | $2,258,841,041 | $1,497,762,738"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000018"	"         201"	"RLK Systems Inc.pdf"	"         184"	"        1600"	"        2009"
"        1803"	"• Years Management in Charge: 8 years 
• Voting Rights Stakeholders: 26 
• Stakeholder Concentration Ratio: 0.55 (moderate) 
• Jurisdiction: Cayman Islands 
• Nature of Business: Retail 
• Transaction Volumes 2025: $1,373,786,160 
• Asset Size: $2,258,841,041 
• Funds Inflow 2025: $1,605,499,970 
• Funds Outflow 2025: $1,497,762,738 
• Source: LEGACY System 
• Record Type: RELATIONSHIP"	"nlpPlace"	"nlpPlace"	"Cayman Islands"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000018"	"         201"	"RLK Systems Inc.pdf"	"         184"	"        1600"	"        2009"
"        1803"	"• Years Management in Charge: 8 years 
• Voting Rights Stakeholders: 26 
• Stakeholder Concentration Ratio: 0.55 (moderate) 
• Jurisdiction: Cayman Islands 
• Nature of Business: Retail 
• Transaction Volumes 2025: $1,373,786,160 
• Asset Size: $2,258,841,041 
• Funds Inflow 2025: $1,605,499,970 
• Funds Outflow 2025: $1,497,762,738 
• Source: LEGACY System 
• Record Type: RELATIONSHIP"	"nlpMeasure"	"nlpMeasure"	"8 years"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000018"	"         201"	"RLK Systems Inc.pdf"	"         184"	"        1600"	"        2009"
"        1904"	"Analysis: Post-PE buyout, Fortress Capital acquired 35% voting control, with two co-investors (undisclosed family offices) holding an additional 15% combined."	"Extract_acquisition_references"	"Extract_acquisition_references"	"acquired"	"Fact"	"           1"	"acquired"	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000019"	"          79"	"Nevis Energy Partners LLC.docx"	"          61"	"        2506"	"        2663"
"        1904"	"Analysis: Post-PE buyout, Fortress Capital acquired 35% voting control, with two co-investors (undisclosed family offices) holding an additional 15% combined."	"nlpNounGroup"	"nlpNounGroup"	"family offices | Post-PE buyout"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000019"	"          79"	"Nevis Energy Partners LLC.docx"	"          61"	"        2506"	"        2663"
"        1904"	"Analysis: Post-PE buyout, Fortress Capital acquired 35% voting control, with two co-investors (undisclosed family offices) holding an additional 15% combined."	"nlpPercent"	"nlpPercent"	"15% | 35%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000019"	"          79"	"Nevis Energy Partners LLC.docx"	"          61"	"        2506"	"        2663"
"        1904"	"Analysis: Post-PE buyout, Fortress Capital acquired 35% voting control, with two co-investors (undisclosed family offices) holding an additional 15% combined."	"acquisition_references"	"acquisition_references"	"acquired"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000019"	"          79"	"Nevis Energy Partners LLC.docx"	"          61"	"        2506"	"        2663"
